Time,Data,FinalFit
12400,0.4749,0.468549738219895
12401,0.49577,0.468549738219895
12402,0.41242,0.468549738219895
12403,0.45371,0.468549738219895
12404,0.53017,0.468549738219895
12405,0.48649,0.468549738219895
12406,0.48445,0.468549738219895
12407,0.34994,0.36766
12408,0.38538,0.36766
12409,0.57746,0.439489642857143
12410,0.38056,0.439489642857143
12411,0.3787,0.439489642857143
12412,0.4038,0.439489642857143
12413,0.48576,0.439489642857143
12414,0.48082,0.439489642857143
12415,0.52678,0.439489642857143
12416,0.40019,0.439489642857143
12417,0.43891,0.439489642857143
12418,0.37392,0.439489642857143
12419,0.40007,0.439489642857143
12420,0.45014,0.439489642857143
12421,0.41049,0.439489642857143
12422,0.45762,0.439489642857143
12423,0.49831,0.439489642857143
12424,0.42302,0.439489642857143
12425,0.36949,0.439489642857143
12426,0.42629,0.439489642857143
12427,0.44642,0.439489642857143
12428,0.44806,0.439489642857143
12429,0.37858,0.439489642857143
12430,0.48483,0.439489642857143
12431,0.37798,0.439489642857143
12432,0.4136,0.439489642857143
12433,0.50652,0.439489642857143
12434,0.47748,0.439489642857143
12435,0.5257,0.439489642857143
12436,0.51775,0.439489642857143
12437,0.45156,0.439489642857143
12438,0.36399,0.439489642857143
12439,0.4279,0.439489642857143
12440,0.43968,0.439489642857143
12441,0.36005,0.439489642857143
12442,0.4222,0.439489642857143
12443,0.50035,0.439489642857143
12444,0.43181,0.439489642857143
12445,0.43805,0.439489642857143
12446,0.45054,0.439489642857143
12447,0.47555,0.439489642857143
12448,0.40336,0.439489642857143
12449,0.41229,0.439489642857143
12450,0.59547,0.439489642857143
12451,0.52354,0.439489642857143
12452,0.45547,0.439489642857143
12453,0.45735,0.439489642857143
12454,0.40042,0.439489642857143
12455,0.3555,0.439489642857143
12456,0.48462,0.439489642857143
12457,0.47219,0.439489642857143
12458,0.39177,0.439489642857143
12459,0.41541,0.439489642857143
12460,0.32038,0.439489642857143
12461,0.41583,0.439489642857143
12462,0.51231,0.439489642857143
12463,0.36074,0.439489642857143
12464,0.41384,0.439489642857143
12465,0.81664,0.667004090909091
12466,0.62597,0.667004090909091
12467,0.63284,0.667004090909091
12468,0.63623,0.667004090909091
12469,0.65781,0.667004090909091
12470,0.70329,0.667004090909091
12471,0.62692,0.667004090909091
12472,0.71209,0.667004090909091
12473,0.67473,0.667004090909091
12474,0.60167,0.667004090909091
12475,0.60397,0.667004090909091
12476,0.77254,0.667004090909091
12477,0.59639,0.667004090909091
12478,0.69369,0.667004090909091
12479,0.59372,0.667004090909091
12480,0.72891,0.667004090909091
12481,0.72202,0.667004090909091
12482,0.67338,0.667004090909091
12483,0.63162,0.667004090909091
12484,0.67407,0.667004090909091
12485,0.69832,0.667004090909091
12486,0.69546,0.667004090909091
12487,0.6593,0.667004090909091
12488,0.6213,0.667004090909091
12489,0.75272,0.667004090909091
12490,0.70508,0.667004090909091
12491,0.63699,0.667004090909091
12492,0.71328,0.667004090909091
12493,0.64374,0.667004090909091
12494,0.61011,0.667004090909091
12495,0.67023,0.667004090909091
12496,0.70763,0.667004090909091
12497,0.61899,0.667004090909091
12498,0.72518,0.667004090909091
12499,0.63045,0.667004090909091
12500,0.58613,0.667004090909091
12501,0.64321,0.667004090909091
12502,0.69301,0.667004090909091
12503,0.55954,0.667004090909091
12504,0.72301,0.667004090909091
12505,0.6543,0.667004090909091
12506,0.70523,0.667004090909091
12507,0.66737,0.667004090909091
12508,0.6491,0.667004090909091
12509,0.45086,0.512254036697248
12510,0.4807,0.512254036697248
12511,0.5797,0.512254036697248
12512,0.51834,0.512254036697248
12513,0.57519,0.512254036697248
12514,0.53772,0.512254036697248
12515,0.49293,0.512254036697248
12516,0.52364,0.512254036697248
12517,0.5217,0.512254036697248
12518,0.46944,0.512254036697248
12519,0.44915,0.512254036697248
12520,0.48592,0.512254036697248
12521,0.56589,0.512254036697248
12522,0.55126,0.512254036697248
12523,0.46614,0.512254036697248
12524,0.43152,0.512254036697248
12525,0.46767,0.512254036697248
12526,0.53465,0.512254036697248
12527,0.54212,0.512254036697248
12528,0.46923,0.512254036697248
12529,0.50218,0.512254036697248
12530,0.41685,0.512254036697248
12531,0.51829,0.512254036697248
12532,0.51219,0.512254036697248
12533,0.41333,0.512254036697248
12534,0.46297,0.512254036697248
12535,0.63045,0.512254036697248
12536,0.46358,0.512254036697248
12537,0.517,0.512254036697248
12538,0.57757,0.512254036697248
12539,0.46201,0.512254036697248
12540,0.49378,0.512254036697248
12541,0.52644,0.512254036697248
12542,0.48882,0.512254036697248
12543,0.45478,0.512254036697248
12544,0.53204,0.512254036697248
12545,0.59511,0.512254036697248
12546,0.53377,0.512254036697248
12547,0.52436,0.512254036697248
12548,0.48587,0.512254036697248
12549,0.53987,0.512254036697248
12550,0.54771,0.512254036697248
12551,0.49512,0.512254036697248
12552,0.42666,0.512254036697248
12553,0.44019,0.512254036697248
12554,0.50718,0.512254036697248
12555,0.48344,0.512254036697248
12556,0.45175,0.512254036697248
12557,0.53697,0.512254036697248
12558,0.51219,0.512254036697248
12559,0.42961,0.512254036697248
12560,0.4732,0.512254036697248
12561,0.52845,0.512254036697248
12562,0.52235,0.512254036697248
12563,0.44307,0.512254036697248
12564,0.40034,0.512254036697248
12565,0.48819,0.512254036697248
12566,0.47233,0.512254036697248
12567,0.47486,0.512254036697248
12568,0.56314,0.512254036697248
12569,0.47609,0.512254036697248
12570,0.53764,0.512254036697248
12571,0.60408,0.512254036697248
12572,0.44049,0.512254036697248
12573,0.52818,0.512254036697248
12574,1.1053,0.512254036697248
12575,0.59999,0.512254036697248
12576,0.49734,0.512254036697248
12577,0.51588,0.512254036697248
12578,0.52471,0.512254036697248
12579,0.4921,0.512254036697248
12580,0.50195,0.512254036697248
12581,0.50671,0.512254036697248
12582,0.43735,0.512254036697248
12583,0.54968,0.512254036697248
12584,0.59667,0.512254036697248
12585,0.42347,0.512254036697248
12586,0.46349,0.512254036697248
12587,0.59485,0.512254036697248
12588,0.46313,0.512254036697248
12589,0.54284,0.512254036697248
12590,0.48539,0.512254036697248
12591,0.47728,0.512254036697248
12592,0.55669,0.512254036697248
12593,0.52799,0.512254036697248
12594,0.5699,0.512254036697248
12595,0.54211,0.512254036697248
12596,0.52261,0.512254036697248
12597,0.56783,0.512254036697248
12598,0.52206,0.512254036697248
12599,0.57959,0.512254036697248
12600,0.41752,0.512254036697248
12601,0.48265,0.512254036697248
12602,0.46088,0.512254036697248
12603,0.48833,0.512254036697248
12604,0.5872,0.512254036697248
12605,0.53712,0.512254036697248
12606,0.49436,0.512254036697248
12607,0.66044,0.512254036697248
12608,0.58794,0.512254036697248
12609,0.47105,0.512254036697248
12610,0.53281,0.512254036697248
12611,0.49477,0.512254036697248
12612,0.39573,0.512254036697248
12613,0.63937,0.512254036697248
12614,0.40129,0.512254036697248
12615,0.53715,0.512254036697248
12616,0.54952,0.512254036697248
12617,0.38239,0.512254036697248
12618,1.0634,1.096125
12619,1.1661,1.096125
12620,1.0688,1.096125
12621,1.0862,1.096125
12622,0.60011,0.54553
12623,0.5535,0.54553
12624,0.51201,0.54553
12625,0.53065,0.54553
12626,0.53138,0.54553
12627,0.43233,0.505665523809524
12628,0.47338,0.505665523809524
12629,0.4574,0.505665523809524
12630,0.53896,0.505665523809524
12631,0.42989,0.505665523809524
12632,0.53147,0.505665523809524
12633,0.48066,0.505665523809524
12634,0.52882,0.505665523809524
12635,0.54253,0.505665523809524
12636,0.59357,0.505665523809524
12637,0.46398,0.505665523809524
12638,0.53554,0.505665523809524
12639,0.59347,0.505665523809524
12640,0.52533,0.505665523809524
12641,0.50373,0.505665523809524
12642,0.38833,0.505665523809524
12643,0.35745,0.505665523809524
12644,0.41544,0.505665523809524
12645,0.54915,0.505665523809524
12646,0.4407,0.505665523809524
12647,0.45945,0.505665523809524
12648,0.57691,0.505665523809524
12649,0.45765,0.505665523809524
12650,0.54001,0.505665523809524
12651,0.52487,0.505665523809524
12652,0.49221,0.505665523809524
12653,0.45217,0.505665523809524
12654,0.41089,0.505665523809524
12655,0.51081,0.505665523809524
12656,0.44761,0.505665523809524
12657,0.47696,0.505665523809524
12658,0.5415,0.505665523809524
12659,0.41213,0.505665523809524
12660,0.55496,0.505665523809524
12661,0.54453,0.505665523809524
12662,0.43194,0.505665523809524
12663,0.49492,0.505665523809524
12664,0.42595,0.505665523809524
12665,0.54334,0.505665523809524
12666,0.59431,0.505665523809524
12667,0.56494,0.505665523809524
12668,0.52593,0.505665523809524
12669,0.5282,0.505665523809524
12670,0.41538,0.505665523809524
12671,0.47723,0.505665523809524
12672,0.35611,0.505665523809524
12673,0.53766,0.505665523809524
12674,0.37294,0.505665523809524
12675,0.47854,0.505665523809524
12676,0.54038,0.505665523809524
12677,0.56487,0.505665523809524
12678,0.37823,0.505665523809524
12679,0.51828,0.505665523809524
12680,0.51444,0.505665523809524
12681,0.52589,0.505665523809524
12682,0.51247,0.505665523809524
12683,0.55011,0.505665523809524
12684,0.43868,0.505665523809524
12685,0.51754,0.505665523809524
12686,0.48878,0.505665523809524
12687,0.50934,0.505665523809524
12688,0.52341,0.505665523809524
12689,0.35988,0.505665523809524
12690,0.44576,0.505665523809524
12691,0.52378,0.505665523809524
12692,0.49092,0.505665523809524
12693,0.46636,0.505665523809524
12694,0.62963,0.505665523809524
12695,0.4496,0.505665523809524
12696,0.47267,0.505665523809524
12697,0.57098,0.505665523809524
12698,0.41489,0.505665523809524
12699,0.53499,0.505665523809524
12700,0.48618,0.505665523809524
12701,0.54237,0.505665523809524
12702,0.51048,0.505665523809524
12703,0.42136,0.505665523809524
12704,0.43879,0.505665523809524
12705,0.48237,0.505665523809524
12706,0.49223,0.505665523809524
12707,0.54932,0.505665523809524
12708,0.59601,0.505665523809524
12709,0.46482,0.505665523809524
12710,0.63896,0.505665523809524
12711,0.35472,0.505665523809524
12712,0.48917,0.505665523809524
12713,0.46018,0.505665523809524
12714,0.35034,0.505665523809524
12715,0.4634,0.505665523809524
12716,0.47769,0.505665523809524
12717,0.53438,0.505665523809524
12718,0.49172,0.505665523809524
12719,0.53827,0.505665523809524
12720,0.47096,0.505665523809524
12721,0.39899,0.505665523809524
12722,0.62862,0.505665523809524
12723,0.52198,0.505665523809524
12724,0.62912,0.505665523809524
12725,0.5631,0.505665523809524
12726,0.49835,0.505665523809524
12727,0.47129,0.505665523809524
12728,0.54205,0.505665523809524
12729,0.56679,0.505665523809524
12730,0.36448,0.505665523809524
12731,0.46755,0.505665523809524
12732,0.43707,0.505665523809524
12733,0.39982,0.505665523809524
12734,0.38083,0.505665523809524
12735,0.59569,0.505665523809524
12736,0.46056,0.505665523809524
12737,0.5823,0.505665523809524
12738,0.55154,0.505665523809524
12739,0.53546,0.505665523809524
12740,0.58181,0.505665523809524
12741,0.48444,0.505665523809524
12742,0.53139,0.505665523809524
12743,0.56899,0.505665523809524
12744,0.46954,0.505665523809524
12745,0.58422,0.505665523809524
12746,0.51485,0.505665523809524
12747,0.51062,0.505665523809524
12748,0.58649,0.505665523809524
12749,0.56263,0.505665523809524
12750,0.39247,0.505665523809524
12751,0.49613,0.505665523809524
12752,0.43933,0.505665523809524
12753,0.55953,0.505665523809524
12754,0.5064,0.505665523809524
12755,0.59878,0.505665523809524
12756,0.52121,0.505665523809524
12757,0.59819,0.505665523809524
12758,0.52192,0.505665523809524
12759,0.49778,0.505665523809524
12760,0.49801,0.505665523809524
12761,0.51716,0.505665523809524
12762,0.5086,0.505665523809524
12763,0.53026,0.505665523809524
12764,0.47726,0.505665523809524
12765,0.5409,0.505665523809524
12766,0.54008,0.505665523809524
12767,0.49149,0.505665523809524
12768,0.498,0.505665523809524
12769,0.49628,0.505665523809524
12770,0.58092,0.505665523809524
12771,0.55088,0.505665523809524
12772,0.55511,0.505665523809524
12773,0.56252,0.505665523809524
12774,0.60481,0.505665523809524
12775,0.52668,0.505665523809524
12776,0.50869,0.505665523809524
12777,0.54689,0.505665523809524
12778,0.44984,0.505665523809524
12779,0.53717,0.505665523809524
12780,0.53245,0.505665523809524
12781,0.4789,0.505665523809524
12782,0.57217,0.505665523809524
12783,0.56475,0.505665523809524
12784,0.53785,0.505665523809524
12785,0.45633,0.505665523809524
12786,0.49337,0.505665523809524
12787,0.47018,0.505665523809524
12788,0.52132,0.505665523809524
12789,0.50365,0.505665523809524
12790,0.53767,0.505665523809524
12791,0.65363,0.505665523809524
12792,0.5307,0.505665523809524
12793,0.46121,0.505665523809524
12794,0.45046,0.505665523809524
12795,0.50964,0.505665523809524
12796,0.44145,0.505665523809524
12797,0.54468,0.505665523809524
12798,0.5694,0.505665523809524
12799,0.52935,0.505665523809524
12800,0.57917,0.505665523809524
12801,0.49729,0.505665523809524
12802,0.50392,0.505665523809524
12803,0.53338,0.505665523809524
12804,0.52349,0.505665523809524
12805,0.56694,0.505665523809524
12806,0.47725,0.505665523809524
12807,0.45338,0.505665523809524
12808,0.45884,0.505665523809524
12809,0.56914,0.505665523809524
12810,0.52956,0.505665523809524
12811,0.48252,0.505665523809524
12812,0.45204,0.505665523809524
12813,0.49603,0.505665523809524
12814,0.55658,0.505665523809524
12815,0.46724,0.505665523809524
12816,0.57138,0.505665523809524
12817,0.56633,0.505665523809524
12818,0.51396,0.505665523809524
12819,0.54349,0.505665523809524
12820,0.56339,0.505665523809524
12821,0.52559,0.505665523809524
12822,0.45327,0.505665523809524
12823,0.52377,0.505665523809524
12824,0.51355,0.505665523809524
12825,0.52461,0.505665523809524
12826,0.44591,0.505665523809524
12827,0.53931,0.505665523809524
12828,0.47471,0.505665523809524
12829,0.53375,0.505665523809524
12830,0.41737,0.505665523809524
12831,0.49285,0.505665523809524
12832,0.6305,0.505665523809524
12833,0.47817,0.505665523809524
12834,0.56225,0.505665523809524
12835,0.47215,0.505665523809524
12836,0.56588,0.505665523809524
12837,0.39396,0.417465714285714
12838,0.35103,0.417465714285714
12839,0.40856,0.417465714285714
12840,0.47103,0.417465714285714
12841,0.42354,0.417465714285714
12842,0.45167,0.417465714285714
12843,0.42247,0.417465714285714
12844,1.0369,1.02056819444444
12845,1.049,1.02056819444444
12846,1.0214,1.02056819444444
12847,0.97552,1.02056819444444
12848,0.94507,1.02056819444444
12849,1.0158,1.02056819444444
12850,1.0047,1.02056819444444
12851,0.99225,1.02056819444444
12852,1.0034,1.02056819444444
12853,0.98446,1.02056819444444
12854,1.0275,1.02056819444444
12855,1.0599,1.02056819444444
12856,1.0144,1.02056819444444
12857,1.0738,1.02056819444444
12858,0.99863,1.02056819444444
12859,1.0132,1.02056819444444
12860,0.98119,1.02056819444444
12861,1.0798,1.02056819444444
12862,0.99849,1.02056819444444
12863,1.0358,1.02056819444444
12864,1.0834,1.02056819444444
12865,1.0759,1.02056819444444
12866,0.94684,1.02056819444444
12867,1.0112,1.02056819444444
12868,0.98764,1.02056819444444
12869,1.1147,1.02056819444444
12870,0.98438,1.02056819444444
12871,0.99682,1.02056819444444
12872,1.0694,1.02056819444444
12873,1.0467,1.02056819444444
12874,1.025,1.02056819444444
12875,1.0538,1.02056819444444
12876,1.0383,1.02056819444444
12877,1.0558,1.02056819444444
12878,0.99725,1.02056819444444
12879,1.0429,1.02056819444444
12880,1.026,1.02056819444444
12881,1.0605,1.02056819444444
12882,1.0374,1.02056819444444
12883,1.0158,1.02056819444444
12884,1.0026,1.02056819444444
12885,1.0062,1.02056819444444
12886,1.0293,1.02056819444444
12887,1.0714,1.02056819444444
12888,0.97249,1.02056819444444
12889,1.0618,1.02056819444444
12890,1.0082,1.02056819444444
12891,1.0395,1.02056819444444
12892,1.0247,1.02056819444444
12893,1.0225,1.02056819444444
12894,1.0187,1.02056819444444
12895,0.99401,1.02056819444444
12896,0.9913,1.02056819444444
12897,1.021,1.02056819444444
12898,0.94854,1.02056819444444
12899,1.0307,1.02056819444444
12900,1.0129,1.02056819444444
12901,1.057,1.02056819444444
12902,1.0047,1.02056819444444
12903,1.0059,1.02056819444444
12904,1.0428,1.02056819444444
12905,1.0117,1.02056819444444
12906,1.0201,1.02056819444444
12907,1.0107,1.02056819444444
12908,0.97184,1.02056819444444
12909,1.0021,1.02056819444444
12910,1.0075,1.02056819444444
12911,1.0069,1.02056819444444
12912,1.0189,1.02056819444444
12913,0.98869,1.02056819444444
12914,1.0496,1.02056819444444
12915,1.0457,1.02056819444444
12916,0.60036,0.664603333333333
12917,0.71084,0.664603333333333
12918,0.63798,0.664603333333333
12919,0.63379,0.664603333333333
12920,0.69888,0.664603333333333
12921,0.70577,0.664603333333333
12922,0.52114,0.541574
12923,0.53942,0.541574
12924,0.53426,0.541574
12925,0.61532,0.541574
12926,0.50674,0.541574
12927,0.52896,0.541574
12928,0.55923,0.541574
12929,0.56505,0.541574
12930,0.5436,0.541574
12931,0.4976,0.541574
12932,0.52916,0.541574
12933,0.5734,0.541574
12934,0.52435,0.541574
12935,0.56488,0.541574
12936,0.5205,0.541574
12937,0.42255,0.385141666666667
12938,0.44396,0.385141666666667
12939,0.47891,0.385141666666667
12940,0.42722,0.385141666666667
12941,0.37843,0.385141666666667
12942,0.37255,0.385141666666667
12943,0.37629,0.385141666666667
12944,0.42604,0.385141666666667
12945,0.45165,0.385141666666667
12946,0.35684,0.385141666666667
12947,0.38875,0.385141666666667
12948,0.33064,0.385141666666667
12949,0.30107,0.385141666666667
12950,0.34317,0.385141666666667
12951,0.33726,0.385141666666667
12952,0.25771,0.385141666666667
12953,0.33876,0.385141666666667
12954,0.50075,0.385141666666667
12955,0.59814,0.558704615384615
12956,0.61159,0.558704615384615
12957,0.56391,0.558704615384615
12958,0.54413,0.558704615384615
12959,0.57417,0.558704615384615
12960,0.57603,0.558704615384615
12961,0.53682,0.558704615384615
12962,0.58662,0.558704615384615
12963,0.51535,0.558704615384615
12964,0.6371,0.558704615384615
12965,0.58988,0.558704615384615
12966,0.47661,0.558704615384615
12967,0.45281,0.558704615384615
12968,0.36343,0.384363364485981
12969,0.27642,0.384363364485981
12970,0.39844,0.384363364485981
12971,0.55645,0.384363364485981
12972,0.3882,0.384363364485981
12973,0.45653,0.384363364485981
12974,0.45275,0.384363364485981
12975,0.45722,0.384363364485981
12976,0.41407,0.384363364485981
12977,0.34834,0.384363364485981
12978,0.46246,0.384363364485981
12979,0.5039,0.384363364485981
12980,0.37751,0.384363364485981
12981,0.28071,0.384363364485981
12982,0.3112,0.384363364485981
12983,0.42328,0.384363364485981
12984,0.43961,0.384363364485981
12985,0.34642,0.384363364485981
12986,0.43964,0.384363364485981
12987,0.24268,0.384363364485981
12988,0.32405,0.384363364485981
12989,0.35467,0.384363364485981
12990,0.43405,0.384363364485981
12991,0.31832,0.384363364485981
12992,0.41809,0.384363364485981
12993,0.27151,0.384363364485981
12994,0.35318,0.384363364485981
12995,0.40761,0.384363364485981
12996,0.36176,0.384363364485981
12997,0.43312,0.384363364485981
12998,0.3057,0.384363364485981
12999,0.38011,0.384363364485981
13000,0.37525,0.384363364485981
13001,0.40622,0.384363364485981
13002,0.39664,0.384363364485981
13003,0.44842,0.384363364485981
13004,0.51445,0.384363364485981
13005,0.32077,0.384363364485981
13006,0.3167,0.384363364485981
13007,0.38178,0.384363364485981
13008,0.43868,0.384363364485981
13009,0.40367,0.384363364485981
13010,0.31164,0.384363364485981
13011,0.40858,0.384363364485981
13012,0.35803,0.384363364485981
13013,0.32825,0.384363364485981
13014,0.42,0.384363364485981
13015,0.38531,0.384363364485981
13016,0.4388,0.384363364485981
13017,0.37536,0.384363364485981
13018,0.44984,0.384363364485981
13019,0.38751,0.384363364485981
13020,0.36082,0.384363364485981
13021,0.36391,0.384363364485981
13022,0.34893,0.384363364485981
13023,0.32476,0.384363364485981
13024,0.31933,0.384363364485981
13025,0.33071,0.384363364485981
13026,0.25796,0.384363364485981
13027,0.41107,0.384363364485981
13028,0.4984,0.384363364485981
13029,0.37931,0.384363364485981
13030,0.37886,0.384363364485981
13031,0.41048,0.384363364485981
13032,0.28928,0.384363364485981
13033,0.40182,0.384363364485981
13034,0.40862,0.384363364485981
13035,0.49155,0.384363364485981
13036,0.35528,0.384363364485981
13037,0.33459,0.384363364485981
13038,0.35261,0.384363364485981
13039,0.39353,0.384363364485981
13040,0.40076,0.384363364485981
13041,0.40201,0.384363364485981
13042,0.40464,0.384363364485981
13043,0.35859,0.384363364485981
13044,0.49582,0.384363364485981
13045,0.42821,0.384363364485981
13046,0.46881,0.384363364485981
13047,0.39678,0.384363364485981
13048,0.34652,0.384363364485981
13049,0.37965,0.384363364485981
13050,0.37797,0.384363364485981
13051,0.41679,0.384363364485981
13052,0.33482,0.384363364485981
13053,0.32219,0.384363364485981
13054,0.41574,0.384363364485981
13055,0.41594,0.384363364485981
13056,0.44971,0.384363364485981
13057,0.35526,0.384363364485981
13058,0.42139,0.384363364485981
13059,0.36811,0.384363364485981
13060,0.28734,0.384363364485981
13061,0.50619,0.384363364485981
13062,0.41846,0.384363364485981
13063,0.39982,0.384363364485981
13064,0.41139,0.384363364485981
13065,0.26361,0.384363364485981
13066,0.30636,0.384363364485981
13067,0.32943,0.384363364485981
13068,0.39464,0.384363364485981
13069,0.34553,0.384363364485981
13070,0.41431,0.384363364485981
13071,0.35524,0.384363364485981
13072,0.45528,0.384363364485981
13073,0.30229,0.384363364485981
13074,0.39813,0.384363364485981
13075,0.59789,0.601105357142857
13076,0.68421,0.601105357142857
13077,0.62281,0.601105357142857
13078,0.67004,0.601105357142857
13079,0.54806,0.601105357142857
13080,0.57551,0.601105357142857
13081,0.70774,0.601105357142857
13082,0.65144,0.601105357142857
13083,0.60777,0.601105357142857
13084,0.61092,0.601105357142857
13085,0.5808,0.601105357142857
13086,0.58162,0.601105357142857
13087,0.47058,0.601105357142857
13088,0.69511,0.601105357142857
13089,0.66097,0.601105357142857
13090,0.60752,0.601105357142857
13091,0.56802,0.601105357142857
13092,0.51965,0.601105357142857
13093,0.5198,0.601105357142857
13094,0.62789,0.601105357142857
13095,0.62845,0.601105357142857
13096,0.58832,0.601105357142857
13097,0.53104,0.601105357142857
13098,0.5461,0.601105357142857
13099,0.58555,0.601105357142857
13100,0.58841,0.601105357142857
13101,0.65689,0.601105357142857
13102,0.59784,0.601105357142857
13103,0.4341,0.382439285714286
13104,0.27429,0.382439285714286
13105,0.40271,0.382439285714286
13106,0.34817,0.382439285714286
13107,0.24443,0.382439285714286
13108,0.31111,0.382439285714286
13109,0.44453,0.382439285714286
13110,0.34763,0.382439285714286
13111,0.34206,0.382439285714286
13112,0.45359,0.382439285714286
13113,0.45521,0.382439285714286
13114,0.47956,0.382439285714286
13115,0.42029,0.382439285714286
13116,0.51743,0.382439285714286
13117,0.40014,0.382439285714286
13118,0.34871,0.382439285714286
13119,0.34636,0.382439285714286
13120,0.37965,0.382439285714286
13121,0.4468,0.382439285714286
13122,0.3045,0.382439285714286
13123,0.27483,0.382439285714286
13124,0.25877,0.382439285714286
13125,0.43368,0.382439285714286
13126,0.38763,0.382439285714286
13127,0.42045,0.382439285714286
13128,0.3768,0.382439285714286
13129,0.50884,0.382439285714286
13130,0.33779,0.382439285714286
13131,0.36791,0.382439285714286
13132,0.33936,0.382439285714286
13133,0.27533,0.382439285714286
13134,0.47338,0.382439285714286
13135,0.38941,0.382439285714286
13136,0.35858,0.382439285714286
13137,0.4337,0.382439285714286
13138,0.33381,0.382439285714286
13139,0.39316,0.382439285714286
13140,0.50755,0.382439285714286
13141,0.38881,0.382439285714286
13142,0.37219,0.382439285714286
13143,0.40379,0.382439285714286
13144,0.32541,0.382439285714286
13145,0.53876,0.4722415
13146,0.47919,0.4722415
13147,0.46519,0.4722415
13148,0.5417,0.4722415
13149,0.47949,0.4722415
13150,0.48621,0.4722415
13151,0.42171,0.4722415
13152,0.45849,0.4722415
13153,0.51675,0.4722415
13154,0.48708,0.4722415
13155,0.57731,0.4722415
13156,0.52817,0.4722415
13157,0.35389,0.4722415
13158,0.51401,0.4722415
13159,0.55886,0.4722415
13160,0.48518,0.4722415
13161,0.52986,0.4722415
13162,0.4447,0.4722415
13163,0.47177,0.4722415
13164,0.4594,0.4722415
13165,0.46881,0.4722415
13166,0.51589,0.4722415
13167,0.49055,0.4722415
13168,0.4195,0.4722415
13169,0.48569,0.4722415
13170,0.54939,0.4722415
13171,0.50272,0.4722415
13172,0.44159,0.4722415
13173,0.43004,0.4722415
13174,0.56355,0.4722415
13175,0.58138,0.4722415
13176,0.4621,0.4722415
13177,0.53917,0.4722415
13178,0.42281,0.4722415
13179,0.47531,0.4722415
13180,0.48321,0.4722415
13181,0.51945,0.4722415
13182,0.48426,0.4722415
13183,0.48182,0.4722415
13184,0.50182,0.4722415
13185,0.53878,0.4722415
13186,0.53989,0.4722415
13187,0.44297,0.4722415
13188,0.45095,0.4722415
13189,0.53252,0.4722415
13190,0.50265,0.4722415
13191,0.50749,0.4722415
13192,0.43204,0.4722415
13193,0.49139,0.4722415
13194,0.45443,0.4722415
13195,0.5389,0.4722415
13196,0.47164,0.4722415
13197,0.49555,0.4722415
13198,0.41288,0.4722415
13199,0.48124,0.4722415
13200,0.46125,0.4722415
13201,0.41741,0.4722415
13202,0.41412,0.4722415
13203,0.4591,0.4722415
13204,0.40175,0.4722415
13205,0.44661,0.4722415
13206,0.37876,0.4722415
13207,0.40465,0.4722415
13208,0.43495,0.4722415
13209,0.41575,0.4722415
13210,0.40595,0.4722415
13211,0.48501,0.4722415
13212,0.42411,0.4722415
13213,0.41407,0.4722415
13214,0.4523,0.4722415
13215,0.48049,0.4722415
13216,0.50932,0.4722415
13217,0.39858,0.4722415
13218,0.47078,0.4722415
13219,0.44163,0.4722415
13220,0.44734,0.4722415
13221,0.38838,0.4722415
13222,0.43583,0.4722415
13223,0.48256,0.4722415
13224,0.39852,0.4722415
13225,0.67185,0.637288
13226,0.70662,0.637288
13227,0.62324,0.637288
13228,0.70194,0.637288
13229,0.66536,0.637288
13230,0.59449,0.637288
13231,0.5858,0.637288
13232,0.74613,0.637288
13233,0.7633,0.637288
13234,0.66552,0.637288
13235,0.64177,0.637288
13236,0.62215,0.637288
13237,0.56417,0.637288
13238,0.58456,0.637288
13239,0.62256,0.637288
13240,0.61642,0.637288
13241,0.67091,0.637288
13242,0.57039,0.637288
13243,0.58303,0.637288
13244,0.63737,0.637288
13245,0.64806,0.637288
13246,0.59056,0.637288
13247,0.74725,0.637288
13248,0.59752,0.637288
13249,0.62689,0.637288
13250,0.62185,0.637288
13251,0.65817,0.637288
13252,0.70925,0.637288
13253,0.64598,0.637288
13254,0.60535,0.637288
13255,0.53694,0.637288
13256,0.61433,0.637288
13257,0.58322,0.637288
13258,0.54262,0.637288
13259,0.73951,0.637288
13260,0.52739,0.514044285714286
13261,0.47332,0.514044285714286
13262,0.58235,0.514044285714286
13263,0.47291,0.514044285714286
13264,0.53781,0.514044285714286
13265,0.5777,0.514044285714286
13266,0.55101,0.514044285714286
13267,0.52551,0.514044285714286
13268,0.45007,0.514044285714286
13269,0.52095,0.514044285714286
13270,0.45207,0.514044285714286
13271,0.62011,0.514044285714286
13272,0.43141,0.514044285714286
13273,0.60547,0.514044285714286
13274,0.49299,0.514044285714286
13275,0.44652,0.514044285714286
13276,0.56616,0.514044285714286
13277,0.55043,0.514044285714286
13278,0.36244,0.514044285714286
13279,0.55965,0.514044285714286
13280,0.48866,0.514044285714286
13281,0.64828,0.661774285714286
13282,0.69859,0.661774285714286
13283,0.75543,0.661774285714286
13284,0.74161,0.661774285714286
13285,0.68188,0.661774285714286
13286,0.55211,0.661774285714286
13287,0.55452,0.661774285714286
13288,0.45656,0.511892590361446
13289,0.52291,0.511892590361446
13290,0.50432,0.511892590361446
13291,0.49695,0.511892590361446
13292,0.58092,0.511892590361446
13293,0.45269,0.511892590361446
13294,0.56732,0.511892590361446
13295,0.54807,0.511892590361446
